  0|AT     |    1111110|      0|1111110   |AT|Милиционерским РОВД|01/01/2010
  0|CM     |    1111114|      0|1111114  |CM|Семеновский РОВД|21/07/2006|/  /
  0|CM     |    1111114|   9010|Артемова |Людмила|Леонидовна
  0|CM     |    1111114|   9030|пер. Вячеславовский, дом 99, кв. 144|||112||Томашовская
  0|CM     |    1111114|   9040|03/06/1960
  0|CM     |    1111114|   9170|пер. Светланавский, дом 13, кв. 72|||||Викторовская
  0|CM     |    1111114|   9200|0         |0|0||
  0|CM     |    1111114|   9230|Вячеславовская|89|41|83|Трифоновск||||Вадимовская
  0|CM     |    1111114|   9240|Валентиновская|61|54|96|Леонидовск||||Трифоновская
  0|CM     |    1111114|   9260|         ||||
  0|CM     |    1111114|   9400|4030660B076PB7||0
  0|CM     |    1111114|   9500|          |0
  0|CM     |    1111114|  30000|11/03/2012|Подлипская О.М.|26|16:34:29
  0|CM     |    1111114|  30010|         |||
  0|CM     |    1111116|      0|1111116  |CM|Татьянавский РОВД|30/06/2008
  0|CM     |    1111116|   9010|Иванов   |Александр|Константинович
  0|CM     |    1111116|   9030|ул. Валентинавская, дом 40, кв. 91|||112||Скоттовская
  0|CM     |    1111116|   9040|13/06/1963
  0|CM     |    1111116|   9170|пер. Иосифовский, дом 98, кв. 141|||||Петровская
  0|CM     |    1111116|   9200|1         ||0
  0|CM     |    1111116|   9230|Томашовская|76|||Кирилловск||||Ярославовская
  0|CM     |    1111116|   9240|Валентиновская|55|||Борисовск||||Кирилловская
  0|CM     |    1111116|   9260|         ||||
  0|CM     |    1111116|   9400|3130663C003PB9||0
  0|CM     |    1111116|   9500|          |0
  0|CM     |    1111116|  30000|16/08/2011|Милентей М.Е.|25|09:11:13
  0|KO     |    1111116|      0|1111116  |KO|Еленавский РОВД|07/08/2006
  0|KO     |    1111116|   9010|Александров|Иосиф|Аристархович
  0|KO     |    1111116|   9030|ул. Аннавская, дом 81, кв. 105|||112||Иосифовская
  0|KO     |    1111116|   9040|23/07/1987
  0|KO     |    1111116|   9170|пер. Людмилавский, дом 45, кв. 120|||||Борисовская
  0|KO     |    1111116|   9200|0         ||0
  0|KO     |    1111116|   9230|Скоттовская|72|32||Петровск||||Иосифовская
  0|KO     |    1111116|   9240|Сигизмундовская|94|11||Ивановск||||Федоровская
  0|KO     |    1111116|   9260|         ||||
  0|KO     |    1111116|   9400|4230787M073PB1||0
  0|KO     |    1111116|   9500|          |0
  0|KO     |    1111116|  30000|23/05/2012|Хомич Е.С.|25|08:46:30|2
  0|MH     |    1111116|      0|1111116  |MH|Петровский РОВД|26/10/2000
  0|MH     |    1111116|   9010|Трофимов |Артем|Скоттович
  0|MH     |    1111116|   9030|пер. Скоттовский, дом 91, кв. 8|||112||Федоровская
  0|MH     |    1111116|   9040|14/11/1946
  0|MH     |    1111116|   9170|ул. Олеговская, дом 81, кв. 81|||||Скоттовская
  0|MH     |    1111116|   9200|0         ||0
  0|MH     |    1111116|   9230|Артемовская|62|||Трофимовск||||Петровская
  0|MH     |    1111116|   9240|Трифоновская|15|||Трофимовск||||Вячеславовская
  0|MH     |    1111116|   9260|         ||||
  0|MH     |    1111116|   9400|4141146K014PB2||0
  0|MH     |    1111116|   9500|          |0
  0|MH     |    1111116|  30000|07/05/2011|Администратор|25|09:09:36
  0|PB     |    1111116|      0|1111116  |PB|Валентинавский РОВД|21/10/2002
  0|PB     |    1111116|   9010|Ярославов|Артем|Трифонович
  0|PB     |    1111116|   9030|пер. Иринавский, дом 18, кв. 25|||112||Олеговская|Артемовский
  0|PB     |    1111116|   9040|06/11/1969
  0|PB     |    1111116|   9170|ул. Адамовская, дом 85, кв. 108|||||Леонидовская|Вадимовский
  0|PB     |    1111116|   9200|0         ||0
  0|PB     |    1111116|   9230|Ярославовская|47|94||Сигизмундовск|Александровский|||Олеговская
  0|PB     |    1111116|   9240|Артемовская|15|71||Леонидовск|Скоттовский|||Кирилловская
  0|PB     |    1111116|   9260|         ||||
  0|PB     |    1111116|   9400|4061169E046PB3||0
  0|PB     |    1111116|   9500|          |0
  0|PB     |    1111116|  30000|16/02/2012|Мазырка Н.В.|25|08:47:36
  0|OP     |    1111117|      0|1111117  |OP|Скоттовский РОВД|05/10/2004
  0|OP     |    1111117|   9010|Семенов  |Федор|Вячеславович
  0|OP     |    1111117|   9030|ул. Томашовская, дом 6, кв. 49|||112|||Трифоновский
  0|OP     |    1111117|   9040|09/06/1979
  0|OP     |    1111117|   9170|пер. Скоттовский, дом 27, кв. 97||||||Скоттовский
  0|OP     |    1111117|   9200|0         ||0
  0|OP     |    1111117|   9230|Ярославовская|88|93||Олеговск|Константиновский|
  0|OP     |    1111117|   9240|Иосифовская|88|34||Федоровск|Ивановский
  0|OP     |    1111117|   9260|         ||||
  0|OP     |    1111117|   9400|4090679A062PB5||0
  0|OP     |    1111117|   9500|          |0
  0|OP     |    1111117|  30000|25/07/2012|Рожкова А.А.|25|14:22:45
  0|TC     |    1111117|      0|1111117  |TC|Сигизмундовский РОВД|23/02/2010
  0|TC     |    1111117|   9010|Федорова |Анжелика|Леонидовна
  0|TC     |    1111117|   9030|ул. Борисовская, дом 12, кв. 95|||112||Константиновская
  0|TC     |    1111117|   9040|22/01/1965
  0|TC     |    1111117|   9170|ул. Алинавская, дом 90, кв. 35|||||Борисовская
  0|TC     |    1111117|   9200|1         ||0
  0|TC     |    1111117|   9230|Артемовская|85|84||Ивановск||||Аристарховская
  0|TC     |    1111117|   9240|Скоттовская|51|48||Томашовск||||Вадимовская
  0|TC     |    1111117|   9260|         ||||
  0|TC     |    1111117|   9400|3220165E004PB9||0
  0|TC     |    1111117|   9500|          |0
  0|TC     |    1111117|  30000|21/02/2012|Брель А.П.|25|08:46:07
  0|XK     |    1111117|      0|1111117  |XK|Зинаидавский РОВД|02/04/2001
  0|XK     |    1111117|   9010|Сигизмундов|Артем|Адамович
  0|XK     |    1111117|   9030|пер. Аннавский, дом 52, кв. 128||||2116189
  0|XK     |    1111117|   9040|25/06/1984|ул. Элинавская, дом 5, кв. 94
  0|XK     |    1111117|   9070|ИП Трофимов Томаш Олегович|||||4415440
  0|XK     |    1111117|   9200|1         ||0|112
  0|XK     |    1111117|   9230|Александровская|27|65|15|Валентиновск
  0|XK     |    1111117|   9260|         |||
  0|XK     |    1111117|   9270|          ||
  0|XK     |    1111117|   9400|3250684A081PB7
  0|XK     |    1111117|   9500|          |0
  0|XK     |    1111117|  30000|09/06/2010|Федорович А.И.|1|17:23:13|2
  0|EB     |    1111118|      0|1111118  |EB|Сидоровский РОВД|19/08/2003
  0|EB     |    1111118|   9010|Викторова|Алина|Трифоновна
  0|EB     |    1111118|   9030|ул. Ярославовская, дом 62, кв. 104|||112||Викторовская
  0|EB     |    1111118|   9040|02/04/1977
  0|EB     |    1111118|   9170|ул. Маринавская, дом 85, кв. 129|||||Олеговская
  0|EB     |    1111118|   9200|0         ||0
  0|EB     |    1111118|   9230|Петровская|29|57||Кирилловск||||Скоттовская
  0|EB     |    1111118|   9240|Семеновская|17|16||Федоровск||||Константиновская
  0|EB     |    1111118|   9260|         ||||
  0|EB     |    1111118|   9400|4020477C033PB6||0
  0|EB     |    1111118|   9500|          |0
  0|EB     |    1111118|  30000|12/07/2012|Короткевич Т.В.|25|08:51:45
  0|KP     |    1111118|      0|1111118  |KP|Иосифовский РОВД|06/01/2000
  0|KP     |    1111118|   9010|Иванов   |Олег|Петрович
  0|KP     |    1111118|   9030|пер. Светланавский, дом 14, кв. 29|||112
  0|KP     |    1111118|   9040|16/05/1974
  0|KP     |    1111118|   9170|пер. Елизаветтавский, дом 93, кв. 102
  0|KP     |    1111118|   9200|0         ||0
  0|KP     |    1111118|   9230|Томашовская|38|11|47|Вадимовск||
  0|KP     |    1111118|   9240|Томашовская|36|41|92|Федоровск
  0|KP     |    1111118|   9260|         ||||
  0|KP     |    1111118|   9400|4160574E029PB2||0
  0|KP     |    1111118|   9500|          |0
  0|KP     |    1111118|  30000|25/11/2011|Милентей М.Е.|25|08:42:47
  0|MA     |    1111118|      0|1111118  |MA|Елизаветтавский РОВД|23/04/2008
  0|MA     |    1111118|   9010|Олегова  |Светлана|Трофимовна
  0|MA     |    1111118|   9030|ул. Ярославовская, дом 31, кв. 136|||112||Вячеславовская
  0|MA     |    1111118|   9040|26/12/1990
  0|MA     |    1111118|   9170|пер. Александровский, дом 71, кв. 96|||||Петровская
  0|MA     |    1111118|   9200|0         ||0
  0|MA     |    1111118|   9230|Семеновская|32|57||Скоттовск||||Вячеславовская
  0|MA     |    1111118|   9240|Эдуардовская|11|13||Станиславовск||||Викторовская
  0|MA     |    1111118|   9260|         ||||
  0|MA     |    1111118|   9400|4261290B025PB6||0
  0|MA     |    1111118|   9500|          |0
  0|MA     |    1111118|  30000|29/09/2011|Брель А.П.|25|08:41:20
  0|XB     |    1111118|      0|1111118  |XB|Леонидовский РОВД|25/10/2006
  0|XB     |    1111118|   9010|Адамова  |Софья|Станиславовна
  0|XB     |    1111118|   9030|пер. Аристарховский, дом 97, кв. 29|||112
  0|XB     |    1111118|   9040|03/02/1981
  0|XB     |    1111118|   9170|ул. Борисовская, дом 23, кв. 35
  0|XB     |    1111118|   9200|1         ||0
  0|XB     |    1111118|   9230|Станиславовская|12|27||Викторовск||
  0|XB     |    1111118|   9240|Сидоровская|57|36||Станиславовск
  0|XB     |    1111118|   9260|         ||||
  0|XB     |    1111118|   9400|3030281A025PB6||0
  0|XB     |    1111118|   9500|          |0
  0|XB     |    1111118|  30000|05/02/2011|Администратор|25|19:38:02|2
  0|AX     |    1111120|      0|1111120  |AX|Людмилавский РОВД|30/11/1998
  0|AX     |    1111120|   9010|Трифонов |Адам|Викторович
  0|AX     |    1111120|   9030|пер. Эдуардовский, дом 32, кв. 67|||112||Эдуардовская|Сидоровский
  0|AX     |    1111120|   9040|03/01/1949
  0|AX     |    1111120|   9170|пер. Маринавский, дом 44, кв. 118|||||Борисовская|Александровский
  0|AX     |    1111120|   9200|1         ||0
  0|AX     |    1111120|   9230|Валентиновская|74|99|38|Сидоровск|Иосифовский|||Трофимовская
  0|AX     |    1111120|   9240|Ивановская|53|53|81|Вячеславовск|Артемовский|||Артемовская
  0|AX     |    1111120|   9260|         ||||
  0|AX     |    1111120|   9400|3030149C050PB7||0
  0|AX     |    1111120|   9500|          |0
  0|AX     |    1111120|  30000|05/02/2011|Администратор|25|21:12:10
  0|PC     |    1111120|      0|1111120  |PC|Трофимовский РОВД|08/12/2006
  0|PC     |    1111120|   9010|Константинов|Валентин|Борисович
  0|PC     |    1111120|   9030|пер. Людмилавский, дом 58, кв. 146|||112||Сигизмундовская|Адамовский
  0|PC     |    1111120|   9040|16/05/1988
  0|PC     |    1111120|   9170|ул. Натальявская, дом 43, кв. 58|||||Вадимовская|Артемовский
  0|PC     |    1111120|   9200|0         ||0
  0|PC     |    1111120|   9230|Вячеславовская|41|||Трофимовск|Валентиновский|||Вадимовская
  0|PC     |    1111120|   9240|Петровская|99|||Ивановск|Валентиновский|||Аристарховская
  0|PC     |    1111120|   9260|         ||||
  0|PC     |    1111120|   9400|4160588C003PB3||0
  0|PC     |    1111120|   9500|          |0
  0|PC     |    1111120|  30000|26/05/2012|Администратор|25|08:35:28
  0|PP     |    1111120|      0|1111120  |PP|Томашовский РОВД|11/09/2003
  0|PP     |    1111120|   9010|Ярославов|Трифон|Федорович
  0|PP     |    1111120|   9030|пер. Эдуардовский, дом 37, кв. 5|||112||Трифоновская
  0|PP     |    1111120|   9040|05/04/1977
  0|PP     |    1111120|   9170|ул. Натальявская, дом 93, кв. 70|||||Валентиновская
  0|PP     |    1111120|   9200|1         ||0
  0|PP     |    1111120|   9230|Ивановская|86|99||Эдуардовск||||Вадимовская
  0|PP     |    1111120|   9240|Вячеславовская|54|97||Эдуардовск||||Федоровская
  0|PP     |    1111120|   9260|         ||||
  0|PP     |    1111120|   9400|3050477M080PB8||0
  0|PP     |    1111120|   9500|          |0
  0|PP     |    1111120|  30000|30/07/2012|Милентей М.Е.|25|08:53:26|2
  0|TO     |    1111120|      0|1111120  |TO|Томашовский РОВД|07/09/2010
  0|TO     |    1111120|   9010|Иванов   |Семен|Александрович
  0|TO     |    1111120|   9030|ул. Анжеликавская, дом 51, кв. 106|||112||Иосифовская
  0|TO     |    1111120|   9040|25/10/1984
  0|TO     |    1111120|   9170|ул. Светланавская, дом 21, кв. 106|||||Валентиновская
  0|TO     |    1111120|   9200|1         ||0
  0|TO     |    1111120|   9230|Федоровская|43|64||Вячеславовск||||Вадимовская
  0|TO     |    1111120|   9240|Эдуардовская|68|21||Сидоровск||||Викторовская
  0|TO     |    1111120|   9260|         ||||
  0|TO     |    1111120|   9400|3251084M094PB8||0
  0|TO     |    1111120|   9500|          |0
  0|TO     |    1111120|  30000|05/02/2011|Администратор|25|21:22:41
  0|HE     |    1111122|      0|1111122  |HE|Валентинавский РОВД|31/10/2006
  0|HE     |    1111122|   9010|Кириллова|Виктория|Скоттовна
  0|HE     |    1111122|   9030|пер. Артемовский, дом 80, кв. 14|||112
  0|HE     |    1111122|   9040|07/07/1982
  0|HE     |    1111122|   9170|ул. Викториявская, дом 76, кв. 125
  0|HE     |    1111122|   9200|1         ||0
  0|HE     |    1111122|   9230|Петровская|12|35||Трофимовск||
  0|HE     |    1111122|   9240|Ярославовская|92|51||Станиславовск
  0|HE     |    1111122|   9260|         ||||
  0|HE     |    1111122|   9400|3070782C011PB9||0
  0|HE     |    1111122|   9500|          |0
  0|HE     |    1111122|  30000|19/12/2011|Мазырка Н.В.|25|09:00:42
  0|PK     |    1111122|      0|1111122  |PK|Татьянавский РОВД|11/12/2001
  0|PK     |    1111122|   9010|Станиславова|Алина|Семеновна
  0|PK     |    1111122|   9030|пер. Алинавский, дом 21, кв. 139|||112||Аристарховская|Аристарховский
  0|PK     |    1111122|   9040|28/05/1975
  0|PK     |    1111122|   9170|пер. Лидиявский, дом 5, кв. 100|||||Константиновская|Константиновский
  0|PK     |    1111122|   9200|0         ||0
  0|PK     |    1111122|   9230|Федоровская|31|52||Кирилловск|Аристарховский|||Станиславовская
  0|PK     |    1111122|   9240|Леонидовская|62|81||Эдуардовск|Борисовский|||Ивановская
  0|PK     |    1111122|   9260|         ||||
  0|PK     |    1111122|   9400|4280575M005PB2||0
  0|PK     |    1111122|   9500|          |0
  0|PK     |    1111122|  30000|28/06/2012|Короткевич Т.В.|25|09:28:57
  0|HB     |    1111124|      0|1111124  |HB|Валентинавский РОВД|16/03/2009
  0|HB     |    1111124|   9010|Федоров  |Эдуард|Аристархович
  0|HB     |    1111124|   9030|ул. Эдуардовская, дом 66, кв. 136|||112||Александровская|Петровский
  0|HB     |    1111124|   9040|20/01/1984
  0|HB     |    1111124|   9170|ул. Артемовская, дом 83, кв. 129|||||Борисовская|Кирилловский
  0|HB     |    1111124|   9200|0         ||0
  0|HB     |    1111124|   9230|Александровская|21|64|72|Ивановск|Томашовский|||Трифоновская
  0|HB     |    1111124|   9240|Эдуардовская|21|25|18|Федоровск|Сидоровский|||Скоттовская
  0|HB     |    1111124|   9260|         ||||
  0|HB     |    1111124|   9400|4200184E000PB7||0
  0|HB     |    1111124|   9500|          |0
  0|HB     |    1111124|  30000|14/03/2011|Ханчевская Т.В.|25|08:56:44
  0|TP     |    1111124|      0|1111124  |TP|Елизаветтавский РОВД|30/05/2007
  0|TP     |    1111124|   9010|Валентинов|Скотт|Александрович
  0|TP     |    1111124|   9030|ул. Борисовская, дом 81, кв. 139|||112||Борисовская|Викторовский
  0|TP     |    1111124|   9040|05/08/1988
  0|TP     |    1111124|   9170|пер. Алинавский, дом 27, кв. 50|||||Александровская|Олеговский
  0|TP     |    1111124|   9200|0         ||0
  0|TP     |    1111124|   9230|Томашовская|61|44||Вячеславовск|Станиславовский|||Станиславовская
